Age;Work_Type;Marital_Status;Level_Education;Delinquent_Credit;Housing_Credit;Personal_Credit;Contact_Month;Contact_Day_Week;Call_Duration;Number_Calls
25;0;0;3;1;0;0;4;4;1;1
29;8;2;0;0;0;1;5;2;2;3
29;4;0;3;0;1;1;11;5;4;4
33;0;2;0;0;1;1;2;1;6;3
48;4;0;2;1;0;1;9;1;6;3
24;9;0;1;1;1;1;8;4;2;1
44;4;1;3;1;0;1;11;5;6;5
38;4;1;1;1;1;0;10;1;1;2
55;6;0;3;0;0;0;11;2;5;1
36;5;1;2;1;0;1;6;3;3;2
46;9;0;0;0;1;0;10;1;3;3
54;6;0;3;1;0;1;4;1;6;5
44;8;0;2;1;1;1;8;1;6;5
43;4;2;3;1;1;1;6;3;5;2
27;3;1;1;0;1;0;8;3;3;4
39;5;2;3;1;0;1;12;5;5;1
46;2;0;2;1;1;0;11;3;3;3
56;9;2;2;1;0;0;8;3;1;3
41;8;0;1;0;0;1;6;1;6;1
22;2;2;1;1;0;0;2;5;1;5
59;4;2;3;1;0;0;6;4;2;3
46;8;1;2;0;1;1;10;4;4;1
48;3;0;0;1;0;0;9;5;1;1
27;7;0;2;1;1;1;2;5;4;5
26;0;0;0;0;1;1;9;2;1;4
30;8;1;1;1;0;0;8;4;5;3
33;10;0;0;0;1;1;9;4;3;5
60;9;0;2;1;0;1;8;5;3;2
21;10;1;3;0;1;0;8;2;2;2
32;5;2;2;0;1;1;2;4;4;1
47;4;0;1;1;0;0;6;2;1;5
53;0;2;0;1;0;0;5;2;5;4
42;0;0;1;0;1;1;6;1;4;1
51;9;0;3;0;1;1;10;5;4;3
53;10;0;2;1;0;0;5;5;2;1
36;1;0;1;1;0;0;11;2;2;3
25;1;0;1;0;1;0;2;2;6;1
20;7;0;0;0;0;0;12;2;4;4
24;6;0;0;1;1;0;7;2;1;2
20;3;0;1;0;0;0;11;1;4;4
30;8;1;0;1;0;0;6;4;5;3
47;6;0;1;1;0;1;8;5;5;5
51;7;1;3;1;1;1;7;1;1;2
57;9;0;3;1;0;1;12;2;4;1
56;9;0;2;0;1;0;5;2;5;2
41;6;0;1;1;1;0;10;3;4;4
60;6;0;0;0;0;1;11;4;5;4
38;2;2;1;0;0;0;7;2;1;4
21;4;0;1;0;1;0;2;2;1;5
53;3;0;0;0;0;0;7;2;2;5
38;10;2;3;1;1;1;3;5;1;2
24;8;0;3;1;1;0;11;2;2;5
47;6;0;1;0;0;1;3;4;3;2
30;7;2;1;1;0;0;9;5;5;5
41;3;2;3;1;1;0;6;3;6;1
41;8;2;2;1;0;1;12;4;2;2
53;0;0;2;1;0;0;11;5;2;3
37;7;1;0;0;1;0;8;4;6;2
54;5;1;1;0;0;0;7;5;1;1
58;0;0;2;0;0;1;4;1;1;2
39;4;0;2;1;1;1;3;2;2;3
42;10;0;1;0;1;0;9;5;6;4
60;3;2;1;0;1;1;9;1;3;3
51;9;2;2;0;0;0;8;5;4;4
40;1;2;2;0;0;1;4;1;4;5
57;4;1;1;0;0;1;12;2;6;1
23;5;0;1;1;0;1;9;5;3;3
22;7;1;0;0;0;0;2;1;2;2
26;9;2;0;0;1;1;6;4;6;1
37;6;2;2;0;1;1;8;1;3;2
23;4;1;0;0;1;0;7;2;4;1
41;5;2;2;1;0;1;3;2;6;3
58;6;0;0;0;1;1;3;5;3;2
49;4;0;3;0;1;0;3;3;3;5
47;2;1;3;0;0;0;5;4;2;4
32;0;0;0;1;0;1;12;5;3;5
57;1;2;0;0;0;0;11;2;6;3
32;5;0;0;1;0;0;7;1;1;1
28;7;0;1;1;1;1;5;5;4;5
36;5;1;0;0;0;1;5;5;3;1
35;9;2;1;1;0;1;2;2;6;4
30;2;2;3;1;0;0;5;3;5;4
43;3;0;0;0;0;0;5;1;3;5
32;4;1;0;0;1;0;4;1;3;3
36;8;0;0;1;1;1;12;2;6;3
20;10;2;3;1;0;1;3;2;6;3
36;1;1;3;1;0;0;3;2;3;1
20;7;0;0;0;0;0;12;1;4;1
30;6;1;0;1;1;1;2;1;3;2
60;0;1;1;0;0;0;3;3;5;2
40;0;1;1;1;1;0;6;1;4;1
26;9;0;1;0;0;0;3;4;3;1
39;0;0;0;1;1;0;10;5;1;4
26;2;2;2;1;0;1;8;5;1;2
59;6;1;0;0;0;1;12;3;5;5
36;0;0;0;0;0;0;12;2;2;4
31;5;0;1;0;1;0;6;5;2;1
55;5;1;2;1;1;1;8;2;2;2
52;7;2;0;0;1;1;12;4;5;2
24;10;0;3;0;1;1;5;1;3;3
47;3;0;3;0;0;0;3;5;1;3
48;0;2;3;1;0;1;2;2;3;1
34;9;2;0;1;0;0;8;5;4;3
47;10;0;3;1;0;0;6;1;6;3
41;5;1;3;1;0;0;9;2;5;5
38;5;0;1;0;1;1;10;1;2;3
37;7;0;0;1;1;0;5;4;3;3
31;7;0;1;0;0;1;5;2;2;2
51;1;1;2;1;1;1;11;4;2;5
20;7;0;1;0;0;0;5;3;3;4
45;1;2;2;0;1;1;8;2;3;4
25;7;1;0;0;0;0;10;4;6;3
46;6;0;0;1;0;0;3;2;3;1
35;9;1;0;0;1;1;6;4;2;1
23;4;1;1;1;1;1;7;3;4;2
42;9;0;2;1;1;1;4;3;5;4
30;4;1;3;1;1;1;9;5;1;4
31;9;0;1;0;0;0;10;3;2;2
34;1;1;0;0;0;1;8;5;5;3
38;8;1;0;0;0;1;2;4;6;1
29;9;2;0;1;0;1;9;5;3;4
21;7;1;0;0;0;1;3;2;2;1
21;8;1;3;1;1;0;11;2;2;5
58;10;2;1;0;1;0;11;2;1;1
58;0;2;3;1;0;1;2;3;4;5
60;10;0;0;0;0;1;7;4;5;2
39;1;1;2;1;0;1;8;2;4;1
20;7;0;1;0;1;1;2;2;4;3
48;2;2;0;1;0;0;10;1;4;1
44;6;0;1;1;0;1;12;2;4;3
32;4;1;3;1;1;0;5;4;3;3
32;8;1;3;0;1;1;6;4;3;4
22;7;2;0;1;1;0;11;1;4;2
38;6;1;1;0;0;1;7;2;6;5
35;4;2;1;0;1;1;7;1;4;2
38;3;0;2;0;0;1;3;5;4;1
43;2;0;3;1;1;1;9;5;6;1
42;9;1;0;1;0;1;3;3;4;4
30;9;0;3;1;0;0;10;4;3;1
54;3;1;0;0;1;1;10;2;1;1
42;0;1;1;0;0;1;2;3;4;1
38;5;0;1;1;1;1;9;4;4;5
47;8;0;0;0;1;0;10;5;3;3
37;3;2;1;1;0;0;6;3;5;1
42;1;2;0;0;0;1;12;3;5;1
50;9;2;3;1;0;0;10;4;6;3
26;4;1;0;1;0;1;8;5;2;2
33;2;2;1;0;1;1;10;3;4;3
42;2;2;1;1;1;0;8;2;5;4
23;1;0;0;0;1;1;8;3;2;4
29;1;2;0;0;1;0;4;3;2;5
42;1;1;0;1;1;0;4;1;6;2
46;1;1;3;0;0;0;11;4;4;5
54;10;2;3;1;0;0;8;1;6;4
26;2;1;0;0;1;0;11;1;4;4
48;7;0;0;0;0;1;2;3;5;1
44;2;0;1;1;1;1;9;5;4;3
45;7;2;2;1;0;0;10;3;2;4
36;1;0;3;1;1;0;5;4;3;5
45;2;0;0;1;1;0;5;3;6;1
21;7;0;3;1;0;1;12;1;4;5
26;5;1;0;1;0;0;11;4;6;5
35;8;2;0;1;1;0;4;2;4;4
34;10;1;2;0;0;1;11;3;5;3
49;4;0;1;1;0;0;8;3;4;2
53;4;2;2;0;1;0;10;3;2;3
47;8;2;1;1;0;0;9;1;2;4
41;4;1;1;1;0;0;2;2;1;5
60;4;2;0;0;0;0;3;5;4;4
35;6;1;3;1;0;0;10;3;2;4
43;0;0;1;0;1;1;3;1;6;3
34;9;1;0;1;0;1;6;4;6;2
57;2;2;3;1;1;0;9;3;5;5
32;10;2;0;1;1;0;9;5;2;1
27;1;2;1;1;1;1;9;1;6;5
22;0;1;0;1;1;0;4;2;1;4
51;4;1;3;1;0;1;6;5;5;3
57;3;1;1;0;1;1;7;2;6;4
48;2;0;3;1;0;1;2;2;4;2
43;8;2;3;0;0;0;5;1;2;1
23;2;2;3;0;0;1;10;4;3;5
22;9;0;2;0;0;0;8;1;1;5
60;2;2;3;1;1;0;4;1;4;3
20;5;2;1;0;0;0;9;3;3;2
54;1;1;0;0;1;0;10;4;1;5
49;8;1;0;0;1;0;7;5;1;3
53;8;0;2;0;1;0;6;2;1;5
56;5;2;0;0;1;0;12;2;5;1
55;0;0;2;0;1;1;8;5;6;4
46;2;0;1;0;0;1;3;2;6;3
30;4;0;0;1;0;0;12;3;1;4
57;2;0;1;1;0;1;4;2;5;2
43;8;0;2;0;0;0;2;1;5;5
58;3;0;3;0;0;1;7;1;2;5
29;8;1;0;1;0;0;5;3;5;4
34;9;1;2;0;1;1;11;3;6;2
39;8;2;1;1;0;1;2;2;1;4
36;9;0;0;1;0;1;4;5;6;3
60;6;0;2;0;1;1;6;2;5;3
37;10;0;0;0;0;0;9;2;6;3
31;7;2;1;0;0;0;5;5;6;2
47;3;2;3;1;1;1;6;4;3;3
48;3;1;1;1;1;1;10;2;6;1
58;5;1;1;0;0;0;3;5;6;1
47;7;2;2;1;1;0;8;4;6;2
21;1;0;3;1;0;0;2;1;4;5
45;2;2;2;1;1;0;10;5;3;5
47;7;2;0;0;0;0;5;1;4;3
21;1;1;3;0;0;0;6;3;1;3
52;8;1;2;1;0;1;9;1;4;5
58;1;0;1;1;0;1;7;4;3;2
52;10;2;1;1;1;0;6;1;5;3
46;7;1;1;1;0;0;2;2;2;1
54;3;2;2;0;1;1;10;3;4;5
35;6;0;3;1;1;0;9;2;6;2
30;5;1;1;0;0;1;12;1;5;2
51;5;1;1;0;0;1;10;4;6;3
37;1;2;0;1;1;1;8;2;2;3
32;7;1;3;1;0;0;7;2;2;5
55;10;1;3;0;1;1;2;4;4;4
22;3;2;1;1;0;1;7;2;1;5
30;9;2;1;1;0;0;4;1;5;5
60;9;2;0;1;0;1;5;4;3;1
50;6;1;1;0;0;1;9;3;6;4
40;8;1;0;1;0;1;3;1;2;1
53;1;0;2;0;1;1;12;1;3;4
55;7;2;0;0;0;1;11;5;1;1
46;0;0;3;0;0;0;9;2;5;4
25;1;2;2;0;1;1;8;2;4;2
48;9;1;1;0;0;0;9;1;3;5
48;9;0;1;1;0;1;5;3;2;2
24;7;0;1;1;1;0;6;1;4;2
53;0;0;3;0;1;0;9;1;4;1
31;2;2;1;1;1;0;6;2;6;1
47;4;1;1;1;1;0;4;2;3;2
58;2;2;1;0;1;0;7;2;5;1
25;6;2;0;0;0;1;11;3;2;2
53;1;2;3;1;0;0;12;4;5;5
26;5;2;2;0;1;0;9;2;2;5
24;6;0;0;1;0;0;11;3;3;4
56;1;0;2;1;0;1;6;2;4;5
40;6;2;0;1;0;1;8;5;5;4
40;7;2;3;1;1;0;8;1;5;3
23;0;2;1;1;0;0;9;4;3;4
31;2;1;1;1;0;1;8;5;3;5
33;7;0;3;1;1;1;2;5;1;1
28;8;0;0;0;1;0;8;4;1;2
46;9;2;0;0;0;1;2;5;2;2
56;1;2;2;0;0;1;12;3;3;3
56;3;0;3;0;0;0;2;3;2;4
25;0;1;2;1;1;1;5;1;1;3
54;2;0;0;1;0;0;10;4;2;2
58;9;1;0;1;0;1;6;1;4;3
29;10;0;2;0;0;0;2;2;4;2
36;9;0;1;0;0;0;10;3;6;1
52;1;2;1;1;0;0;7;5;4;3
44;1;2;1;1;0;1;10;1;4;3
38;10;0;1;1;1;1;6;5;2;5
22;0;0;0;0;0;1;8;4;1;1
42;10;1;2;0;0;1;10;4;2;5
43;2;2;2;0;1;0;10;5;5;3
37;5;2;0;1;1;0;9;2;1;4
49;4;2;3;1;1;1;2;5;2;1
39;2;2;0;0;1;0;4;5;1;3
22;6;2;0;1;0;1;4;5;4;4
52;6;2;2;0;0;0;8;4;5;3
25;1;1;1;1;0;0;7;4;2;3
56;10;2;1;1;0;0;10;4;1;5
28;7;1;1;1;1;1;10;3;4;3
32;2;0;1;0;1;0;3;4;3;3
21;3;0;3;1;0;1;9;5;3;3
60;1;0;1;0;0;1;11;2;6;2
55;1;2;3;0;0;1;7;4;4;5
53;9;2;2;1;0;0;6;4;3;2
33;4;2;2;1;1;0;4;1;3;5
50;10;0;0;0;1;0;2;5;2;2
30;3;0;3;0;0;1;8;2;2;1
46;2;2;3;1;0;0;11;4;5;1
27;7;2;2;0;1;1;11;4;6;4
29;5;0;3;1;1;1;9;1;3;2
55;5;0;3;0;1;1;7;3;6;1
28;10;1;1;1;0;1;10;3;6;3
23;9;0;2;1;1;1;10;5;1;4
32;8;0;2;1;0;1;8;2;2;5
20;9;2;1;1;0;1;12;2;2;2
36;4;1;3;1;1;1;12;2;4;5
50;3;1;3;1;1;1;6;4;3;4
24;10;2;1;0;1;1;10;5;3;4
53;3;0;2;1;0;0;4;4;2;1
39;8;1;0;1;1;1;11;4;3;1
45;7;0;0;1;1;0;6;4;6;2
35;9;0;3;1;0;1;2;3;3;5
58;2;2;3;0;0;1;6;1;1;3
51;5;1;1;0;1;0;2;2;1;1
52;4;0;3;1;0;0;3;5;5;2
40;2;2;3;0;1;0;5;5;6;3
50;10;0;3;1;1;1;2;5;5;1
60;1;1;1;0;0;1;9;1;1;1
40;3;0;1;1;0;0;12;3;6;1
51;4;1;2;0;0;1;2;3;2;2
42;6;0;3;0;0;1;2;4;3;4
37;4;1;1;0;0;0;3;5;1;5
50;8;2;0;1;1;1;11;5;6;4
31;10;2;0;0;1;1;5;2;3;1
53;10;0;0;0;0;1;4;1;6;2
37;10;0;0;0;1;1;3;3;3;4
60;6;0;3;0;0;1;4;4;5;4
39;7;1;1;0;1;1;12;3;1;5
23;8;0;3;1;0;0;6;5;4;2
25;0;1;1;1;0;1;8;5;2;3
21;0;2;3;0;1;1;5;3;3;5
43;2;2;1;1;0;1;7;2;4;3
32;7;2;1;1;0;1;2;2;5;1
60;6;1;1;1;0;1;8;4;5;1
26;9;0;1;1;1;0;11;5;1;4
43;7;0;1;1;0;1;9;1;2;5
55;8;1;3;1;0;0;8;2;1;5
43;2;2;0;1;0;1;6;2;1;2
25;7;2;1;0;0;1;3;2;6;1
38;10;2;3;1;0;0;9;5;3;4
49;4;0;1;1;1;0;5;1;5;2
28;0;0;1;1;1;0;10;3;6;5
54;3;0;1;0;0;0;12;4;1;4
24;1;2;0;1;1;1;4;5;6;3
23;8;2;2;1;0;0;7;3;2;3
46;1;2;3;1;0;0;8;4;3;5
58;3;1;2;0;0;1;6;1;4;4
51;1;1;2;1;1;0;4;3;3;1
48;1;0;3;0;1;0;4;3;1;2
58;3;1;1;0;0;0;10;2;2;5
58;10;2;0;0;1;1;7;3;1;4
31;5;1;0;1;1;0;7;1;3;2
23;0;2;1;1;1;0;8;4;6;3
52;0;1;1;1;0;0;5;3;2;4
40;4;0;1;0;0;1;10;3;1;5
39;8;2;1;0;1;1;6;2;6;2
57;2;1;2;1;0;1;5;5;5;3
53;9;0;0;0;0;0;12;1;5;1
36;9;2;1;1;0;0;3;3;1;4
22;4;2;0;0;0;0;2;5;4;5
59;6;0;1;1;0;0;6;1;2;2
49;9;2;1;0;1;0;11;2;5;5
51;4;2;3;1;1;1;5;3;5;5
51;4;1;0;0;1;1;9;1;1;5
47;8;1;1;0;0;0;7;4;1;1
51;3;2;0;1;1;1;3;4;5;1
56;4;1;3;0;1;0;2;4;2;4
37;4;0;0;0;0;1;9;3;3;1
43;2;1;2;1;0;1;4;2;1;5
31;2;2;0;0;0;0;12;1;6;5
42;4;2;0;0;0;0;2;1;2;2
60;8;1;2;0;1;0;3;4;1;5
34;2;1;2;1;0;0;7;3;6;2
23;7;0;0;1;1;1;9;3;3;1
31;4;1;0;1;1;1;4;4;3;3
34;0;2;3;1;0;1;5;1;3;2
25;3;0;1;1;0;0;12;2;2;5
38;9;1;1;1;0;1;3;4;3;2
52;0;0;1;1;0;1;5;2;6;3
27;2;2;1;0;0;1;11;1;3;2
45;1;0;2;0;0;0;10;3;1;4
57;3;1;0;1;0;1;10;4;5;5
22;7;1;3;1;1;0;4;1;4;4
23;2;2;3;0;0;0;4;1;6;4
54;4;0;2;1;0;0;3;1;2;5
22;4;0;3;0;0;1;6;4;4;5
42;7;1;3;1;0;1;4;3;1;1
25;8;2;1;0;1;0;11;5;2;5
46;1;0;2;1;1;0;8;5;2;3
54;9;0;0;1;1;1;10;3;2;4
43;8;1;0;1;1;1;7;4;1;3
32;9;0;0;0;1;0;9;1;1;1
50;3;1;1;0;1;0;2;5;4;4
42;3;0;1;1;0;1;2;2;5;2
20;2;0;3;1;0;1;12;3;5;3
46;5;2;2;0;1;0;5;4;2;2
56;5;1;1;0;0;0;2;3;3;5
35;1;2;1;1;1;1;3;3;2;4
56;1;1;1;0;0;0;10;2;4;2
47;2;1;3;0;1;1;7;4;6;3
29;9;0;3;0;1;0;10;2;4;1
51;6;0;1;1;1;1;10;1;2;3
33;2;2;0;0;1;0;8;1;1;3
31;1;2;3;1;0;1;6;2;6;5
54;5;1;0;0;0;1;10;1;6;5
45;1;0;1;1;0;1;7;1;6;1
50;5;2;2;0;1;0;12;5;4;2
22;4;0;2;1;0;1;4;1;4;4
28;5;0;0;1;0;0;11;5;4;2
57;3;0;2;1;1;0;12;3;6;4
32;7;0;2;1;0;1;3;5;5;1
56;10;1;3;0;0;0;5;5;1;2
37;0;0;1;0;1;1;2;3;4;1
51;9;1;0;1;0;0;5;4;6;2
49;3;1;3;1;1;0;12;2;3;1
43;8;2;3;1;0;1;2;1;4;2
42;1;0;2;1;0;1;5;2;1;2
48;9;1;0;1;0;0;10;2;4;2
21;1;0;1;1;1;1;5;1;4;1
25;5;1;2;1;0;1;2;4;4;3
35;7;1;2;1;1;1;12;3;4;3
24;1;0;0;0;1;0;7;4;6;5
44;4;1;3;0;1;1;8;5;5;2
57;1;1;3;0;1;0;6;1;5;4
48;7;2;2;0;0;1;8;1;1;3
55;8;0;3;1;0;1;6;3;6;4
32;9;1;3;1;1;1;4;2;1;4
48;9;0;0;1;1;0;11;5;1;4
22;2;2;0;1;1;0;10;4;1;2
41;8;2;2;1;1;0;5;3;1;3
29;6;2;3;1;0;1;10;3;4;2
27;7;0;3;0;0;1;7;5;3;1
35;6;0;1;1;1;1;7;3;2;1
21;2;0;3;1;0;0;4;1;6;5
21;5;2;0;0;0;0;3;1;3;5
23;5;2;3;1;0;0;4;2;3;2
38;7;2;1;0;0;0;5;5;4;3
54;6;2;1;1;0;1;2;3;5;2
36;7;0;2;1;0;0;11;5;1;3
24;2;2;0;0;1;0;7;4;6;2
40;6;1;2;0;0;0;7;1;2;2
58;8;0;0;1;0;0;11;2;1;3
47;2;0;0;0;0;0;7;5;5;4
48;0;0;1;1;1;1;11;4;4;4
36;7;2;3;1;1;0;7;5;5;4
36;0;1;3;0;1;1;8;4;4;4
37;2;0;3;0;0;0;9;1;5;3
35;6;0;1;0;1;0;2;1;1;5
46;7;0;1;0;1;1;10;5;4;3
37;1;2;1;0;0;0;7;2;6;1
45;10;1;2;1;1;0;8;1;2;3
23;10;0;2;1;1;1;5;4;4;3
56;3;2;3;1;0;0;2;2;6;4
36;0;0;1;1;1;0;2;2;5;1
28;3;1;2;0;1;0;11;5;3;2
26;8;1;3;1;1;0;12;5;3;1
60;4;1;0;0;0;1;9;5;3;4
52;1;0;1;0;1;0;9;3;4;2
44;10;0;3;1;0;1;6;3;2;4
33;3;2;3;0;0;0;9;2;4;1
60;2;0;1;1;0;1;8;1;6;1
22;10;2;3;0;0;1;4;4;6;3
26;0;2;2;0;0;1;3;4;2;3
56;10;0;3;1;0;0;10;3;4;5
22;1;1;1;1;1;0;7;4;1;5
42;8;0;0;1;1;1;9;5;1;4
49;0;1;3;0;1;1;5;5;2;4
29;10;1;0;0;1;1;10;3;2;4
46;3;1;0;0;1;0;4;5;6;2
22;1;2;1;1;1;1;3;4;2;1
36;10;1;0;0;0;1;2;1;3;1
58;3;1;1;1;0;1;6;2;2;2
33;4;2;2;1;1;0;2;5;2;1
34;7;0;0;1;1;1;6;1;1;1
44;5;1;2;1;1;1;10;2;4;5
56;6;2;2;1;0;1;12;3;1;5
38;9;2;1;1;1;1;11;3;1;4
52;6;2;2;1;0;1;6;5;3;5
27;8;0;2;1;0;1;2;2;6;4
28;5;2;2;0;1;0;9;2;2;3
47;0;1;3;0;1;1;2;5;1;3
37;10;0;2;1;1;1;4;3;6;3
46;1;1;0;0;0;1;11;2;6;5
38;10;1;2;1;0;1;8;1;1;1
54;3;0;1;1;1;0;12;3;6;3
37;4;0;0;1;0;0;4;5;4;5
26;5;2;2;0;1;1;11;2;1;5
25;4;2;1;0;1;1;12;3;2;5
39;8;2;2;0;1;1;9;3;5;3
52;3;1;2;0;0;0;3;1;1;2
57;4;1;0;1;1;1;11;5;1;5
59;9;0;1;1;0;0;3;5;3;4
33;9;0;0;1;1;1;9;1;2;1
25;10;1;1;0;0;0;4;4;2;2
38;2;0;1;0;0;0;6;5;3;2
52;9;0;1;1;1;1;11;4;5;5
36;5;0;3;1;0;0;9;4;1;5
32;8;1;0;1;1;1;9;1;4;4
57;1;0;2;1;1;1;4;1;1;4
55;8;0;1;0;1;1;6;4;2;5
53;0;2;0;0;0;1;12;4;1;1
53;6;0;0;1;0;0;12;3;5;5
32;5;0;3;1;0;1;10;1;4;2
56;10;0;3;0;1;1;9;1;2;4
33;1;2;0;1;1;1;3;2;1;3
26;6;0;0;0;0;0;4;4;2;5
33;0;1;0;1;1;0;5;3;3;3
39;9;0;3;0;0;1;3;1;3;3
39;1;1;2;1;1;0;8;3;1;2
29;5;1;3;0;0;0;2;3;5;2
37;5;2;3;1;0;1;2;1;4;4
23;1;2;2;0;1;1;9;2;2;4
21;9;2;2;1;0;0;11;4;2;3
49;7;2;1;1;1;0;11;5;4;4
24;8;1;3;0;0;1;5;1;3;3
46;5;2;0;1;0;1;11;2;3;1
41;4;0;3;1;0;1;9;1;2;5
30;7;2;2;0;1;0;10;1;3;5
21;3;1;1;1;0;1;4;3;6;4
51;4;2;2;1;0;0;4;1;2;4
39;7;2;3;0;1;0;3;2;5;5
32;6;1;0;0;1;1;11;5;6;1
50;0;0;0;1;1;1;10;1;3;2
44;9;0;2;1;1;0;9;5;4;5
32;3;2;3;1;0;1;6;3;6;5
25;3;1;3;1;1;0;8;1;3;1
24;10;1;0;0;1;0;2;1;1;5
20;0;2;0;0;1;0;6;5;2;2
39;0;1;2;1;1;1;5;5;3;1
42;10;2;1;0;1;1;3;5;3;1
21;5;1;0;0;0;0;10;3;1;2
60;6;0;1;0;0;0;3;5;6;2
53;8;0;2;0;1;0;11;1;4;3
54;10;0;3;0;1;0;4;5;3;1
55;7;1;0;0;1;1;4;3;3;1
52;10;0;1;0;1;1;2;5;3;3
49;7;0;1;1;1;1;2;2;2;2
40;8;0;3;1;1;0;5;2;1;1
50;9;1;3;0;0;0;7;2;2;3
25;6;1;0;1;0;0;3;4;3;1
57;8;2;3;1;0;0;6;4;2;5
29;0;0;3;0;1;1;10;5;2;2
34;5;0;0;0;1;1;3;5;1;1
30;0;1;0;1;1;0;8;4;6;4
54;5;0;0;0;0;0;7;3;4;5
33;9;2;0;1;1;0;4;1;5;1
20;8;1;2;1;1;0;10;4;3;3
52;6;0;2;0;0;0;4;5;4;4
31;4;1;2;0;1;0;4;2;3;2
46;8;2;1;1;1;0;5;5;6;2
26;1;1;2;0;0;0;6;4;3;5
47;8;0;1;0;0;1;8;5;2;2
44;10;0;3;0;0;1;12;5;3;4
56;9;2;1;0;0;0;11;4;1;2
39;2;0;0;0;1;0;6;3;1;5
58;1;0;0;0;1;1;6;5;4;1
25;1;1;3;0;1;0;5;3;4;3
31;10;1;2;0;1;0;7;3;1;4
60;2;1;2;0;0;1;11;4;3;5
54;5;1;0;1;0;0;9;2;2;5
27;0;2;0;0;0;0;6;3;5;2
32;1;0;1;0;1;1;4;5;3;2
52;0;0;1;0;0;0;7;4;1;4
49;1;2;2;1;0;1;3;1;5;1
31;3;0;3;0;0;0;8;3;3;3
51;3;2;0;0;0;0;12;2;2;2
32;8;2;1;0;1;1;3;3;4;1
20;9;0;0;0;0;0;6;2;2;3
47;5;0;3;1;1;0;3;2;3;1
51;5;1;0;0;1;0;8;1;1;4
32;3;2;3;0;0;0;12;4;1;3
35;1;1;2;1;1;0;6;4;6;1
42;2;0;0;0;0;0;6;3;4;3
28;9;2;2;0;1;1;2;1;4;5
30;2;0;3;1;0;1;6;3;1;1
47;5;1;2;0;1;1;10;2;6;1
39;3;0;1;1;0;1;11;5;5;5
30;3;0;2;1;0;0;4;1;3;3
20;6;1;2;0;1;1;6;4;4;3
27;10;0;2;1;0;0;11;2;6;5
40;3;0;2;0;0;1;9;1;4;2
20;2;0;0;0;0;0;12;5;5;1
22;5;2;0;0;1;1;8;5;1;5
27;6;2;3;1;0;1;7;4;4;3
55;8;0;0;0;0;1;2;5;4;2
22;7;2;3;0;1;1;9;5;3;5
25;7;1;2;1;0;1;10;4;5;3
35;4;1;2;0;1;0;10;1;2;2
36;10;1;2;0;1;0;6;3;4;1
35;9;0;0;1;1;0;10;3;2;2
32;2;1;0;1;1;0;6;2;5;3
53;6;0;3;1;0;0;5;1;5;5
37;7;0;2;1;1;0;9;1;6;4
47;3;1;2;1;0;0;5;3;3;5
30;7;2;3;0;1;0;5;5;6;2
22;3;0;1;1;0;1;6;4;4;2
31;3;0;0;0;0;1;7;3;2;5
54;0;1;3;1;0;0;3;3;1;1
32;6;0;1;0;1;1;12;2;2;1
43;1;0;3;0;0;1;5;1;4;2
48;9;2;1;1;1;1;4;5;3;3
25;6;1;1;1;0;0;3;2;3;4
50;9;0;3;0;1;0;8;1;1;2
37;4;2;2;0;0;0;5;5;1;5
58;3;2;1;1;0;0;9;1;2;3
42;10;0;0;1;0;0;3;4;4;4
34;5;1;3;1;1;1;2;3;5;4
44;7;1;0;1;1;0;12;2;5;2
43;4;0;3;0;0;0;2;5;3;5
49;9;1;2;1;0;0;6;2;2;4
46;7;0;2;1;1;0;6;1;5;1
47;8;0;3;0;1;1;12;5;5;5
57;10;0;2;1;1;0;11;3;1;3
38;6;2;0;1;1;0;12;5;4;4
33;9;2;3;1;0;0;12;2;1;5
32;5;2;1;1;0;0;4;5;5;4
20;1;1;1;1;1;0;11;4;3;5
31;8;1;2;1;0;1;2;2;4;2
46;6;1;2;1;1;1;10;4;6;4
35;7;0;2;1;1;0;8;3;1;4
52;10;2;3;0;0;1;2;4;5;1
56;5;0;2;0;0;1;8;3;4;1
52;7;0;2;1;0;1;11;4;2;4
50;7;2;1;1;1;0;2;2;3;4
40;0;1;2;1;0;0;11;5;3;1
35;0;0;3;1;0;0;5;5;3;2
42;4;1;0;1;0;0;8;1;1;1
42;3;2;1;0;1;1;10;3;5;5
48;4;0;0;0;1;1;10;3;1;4
51;7;1;0;0;0;1;3;1;5;3
27;5;2;3;1;1;1;8;1;1;5
54;0;2;3;1;0;0;10;3;6;4
54;1;1;2;1;1;0;10;3;6;3
36;3;0;0;1;0;1;12;4;2;5
27;6;2;2;1;1;0;7;1;5;3
41;4;2;2;0;1;1;10;2;3;3
36;6;1;2;1;1;1;3;1;6;1
38;3;1;0;1;1;0;6;4;4;1
25;2;0;3;0;0;1;8;5;5;2
47;0;2;0;1;1;1;9;5;6;3
58;1;2;0;0;1;1;7;1;3;4
32;4;0;3;0;1;1;5;5;1;1
52;4;2;0;0;0;0;3;5;5;2
45;9;2;3;1;0;0;8;3;5;4
54;7;1;1;0;1;1;11;1;1;5
34;3;2;3;1;1;0;10;5;2;4
35;3;1;3;0;1;1;12;4;3;5
35;9;0;2;0;1;1;2;2;4;2
45;4;0;3;1;0;1;6;1;1;3
20;8;0;0;0;1;1;12;3;2;3
47;10;2;3;1;1;1;4;3;6;2
27;4;2;3;0;0;0;2;4;1;3
